country;year;co2;co2_per_capita;primary_energy_consumption;population;gdp;annual_co2_tonnes;energy_available_final_consumption_ktoe;gross_available_energy_ktoe;net_energy_supply_ktoe;renewables_share_pct;public_rd_investment;private_rd_investment;clean_energy_patents;ghg_total_kt_co2eq;ghg_agriculture_kt_co2eq;ghg_buildings_kt_co2eq;ghg_dom_avi_kt_co2eq;ghg_dom_ship_kt_co2eq;ghg_energy_kt_co2eq;ghg_indirect_kt_co2eq;ghg_industry_kt_co2eq;ghg_transport_kt_co2eq;ghg_waste_kt_co2eq;
Czechia;2005;125.69;12.23;519.63;10280158.00;225302577152.00;125713460.00;28193.22;45534.94;45220.08;7.11;4.48;86.37274099999999;24.23;153145.7367269808;8228.149610594484;14327.49;89.85;15.94;68756.54;436.2632113977984;39372.15;17262.09101420303;4657.27;
Czechia;2006;126.54;12.28;529.46;10304594.00;243991789568.00;126532560.00;28554.29;46566.17;46230.05;7.36;5.54;67.59;21.37;154852.89213496388;8103.77;15023.49;49.58;19.13;68631.77;429.0364740266128;40277.457866436496;17605.76166032384;4712.90;
Czechia;2007;128.37;12.42;523.71;10337541.00;260673044480.00;128363630.00;28213.74;46466.73;46121.31;7.90;3.71;120.38;43.27;156690.9839246612;8254.574441466446;13175.67;111.54;15.94;72522.40;419.43;38956.39;18512.475453941028;4722.58;
Czechia;2008;122.94;11.85;513.62;10378296.00;271709536256.00;122927730.00;27975.20;45610.55;45254.79;8.67;34.36;84.58385870000001;33.86;150340.1757212268;8156.390062774758;13704.76;139.42;12.75;67775.17;400.5713680636853;36965.275581359296;18333.07323488515;4852.76;
Czechia;2009;114.98;11.03;492.81;10420986.00;261919703040.00;114972080.00;26139.96;42841.71;42501.46;9.98;37.71;96.81;41.43;143232.11412530628;7709.451145300555;13462.91;96.05;15.94;64514.49;388.0109478544337;34368.35;17734.95685421042;4941.96;
Czechia;2010;117.48;11.23;513.65;10464035.00;271231975424.00;117464090.00;27745.87;45465.27;45151.91;10.51;31.37;79.40;32.61;145068.7225639151;7984.287268606403;15545.65;89.85;12.75;66524.57;353.8272153151218;32759.68;16696.25763823156;5101.85;
Czechia;2011;115.19;10.98;501.98;10495508.00;279082762240.00;115178136.00;25849.16;43616.88;43306.62;10.95;45.98;114.96;59.22;142579.5738945748;8121.35;14269.88;133.22;9.56;64670.49;346.9005042695769;33429.78;16523.23487282844;5075.17;
Czechia;2012;111.29;10.59;499.44;10507338.00;276891959296.00;111275540.00;25778.11;43241.46;42947.75;12.81;46.10;124.53;38.95662854630769;138269.26;7874.524240839456;14389.30;65.07;15.94;61378.96;332.3619296705649;32816.01;16248.87787370265;5148.22;
Czechia;2013;106.72;10.15;490.22;10511164.00;276764852224.00;106710090.00;26475.77;43445.29;43161.92;13.93;41.85;127.69;44.73611110899999;133777.7647272294;8390.788869841816;14494.02;58.87;6.38;58277.15;317.2831350052919;31121.30;16121.10450765688;4990.87;
Czechia;2014;104.25;9.91;479.94;10517222.00;283025539072.00;104232570.00;25236.72;42011.84;41719.16;15.07;38.30;75.16;35.50;131911.3466860729;8771.476740620183;12838.94;55.77;9.56;56494.95832170711;311.38158734681633;31873.43;16636.47648885745;4919.34;
Czechia;2015;105.00;9.98;470.72;10524419.00;298276061184.00;104989704.00;25907.00;42051.42;41756.68;15.07;35.81;87.78;33.42;133525.9651687318;9056.08;13187.74;114.64;9.56;56371.92;299.2594955413957;32190.043611831898;17391.953476335162;4904.77;
Czechia;2016;106.65;10.13;464.37;10531947.00;305844158464.00;106636424.00;25881.45;41659.07;41342.61;14.93;19.20;81.94262599999999;29.08;134685.2576848528;8646.401890614208;13717.86;127.03;12.75;57257.835302001695;300.0727818916934;31570.50;18068.10;4984.71;
Czechia;2017;107.75;10.22;490.58;10541343.00;321652391936.00;107735540.00;27345.69;43462.13;43107.40;14.80;26.88225404276923;38.56;38.95662854630769;135478.6117357158;8727.173288427222;14040.92;158.01;12.75;55929.18;301.1851580089525;32663.38;18577.13633331036;5068.88;
Czechia;2018;106.34;10.08;489.02;10548935.00;332009897984.00;106322056.00;27163.35;43638.29;43228.74;15.14;26.88225404276923;90.29943593571429;38.95662854630769;133859.02352583528;8201.889570345293;13196.63;102.25;9.56;55421.69;291.8082079900463;32855.42;18770.03;5009.75;
Czechia;2019;101.01;9.57;477.91;10554871.00;342069379072.00;100997496.00;27151.01;42933.78;42514.93;16.24;26.88225404276923;90.29943593571429;38.95662854630769;128193.8797923047;8176.359055235848;12632.63;142.52;15.94;51241.74;279.9334710051396;31523.79;18945.11292362423;5235.87;
Czechia;2020;91.67;8.69;442.57;10550130.00;323245441024.00;91661460.00;26112.48;40319.05;40205.29;17.30;26.88225404276923;90.29943593571429;38.95662854630769;118247.6573787418;7901.439792244309;12450.48;123.93;12.75;44102.97690120222;256.6888408364677;30458.61;17652.95652264137;5287.83;
Czechia;2021;96.65;9.18;466.41;10530683.00;334729445376.00;96629410.00;28249.92;42727.04;42573.97;17.61;26.88225404276923;90.29943593571429;38.95662854630769;123524.8968198045;8047.826331374348;12922.29;18.60;12.75;47291.33;260.79296392591857;30659.20;18955.10963653231;5357.01;
Czechia;2022;95.11;8.91;455.73;10673216.00;342966829056.00;95039670.00;27183.08;41848.09;41583.34;18.12;26.88225404276923;90.29943593571429;38.95662854630769;121916.2152658929;8202.86;11688.72;18.60;9.56;47851.36;252.9003913990672;29093.09;19445.025114377662;5354.098353627241;
Czechia;2023;85.62;7.92;423.37;10809722.00;287374381271.5789;83232250.00;25305.00;38439.58;38098.29;18.56;26.88225404276923;90.29943593571429;38.95662854630769;108833.11329712748;8127.386458466062;9807.19;18.60;12.75;39292.40016306669;226.5250497499647;26135.22;19932.09;5280.95;
Denmark;2004;55.09;10.19;241.65;5404594.00;222528946176.00;55100010.00;14862.50;21096.75;19515.58;14.84;46.54;225.28;55.08;69687.66;11122.07801087169;7034.04;96.05;520.20;24721.94;203.93;11499.16;12530.69;1290.06;
Denmark;2005;51.53;9.51;233.62;5419551.00;229074714624.00;51534924.00;14674.40;20593.03;18956.93;15.96;69.98;312.17;77.88;65970.92;10896.83315229709;6987.500348731161;102.24;603.51;21420.24;196.4064572922196;11266.40;12653.72;1267.56;
Denmark;2006;59.49;10.94;255.48;5437421.00;239411019776.00;59500240.00;14971.89;22246.76;20363.74;16.33;80.69;222.28;67.81;73174.73;10671.96612260676;6764.07;108.44;546.26;29124.08;200.6065881443736;10925.88;12996.85;1288.39;
Denmark;2007;54.70;10.02;243.40;5461604.00;242913738752.00;54709350.00;15053.85;21840.78;19890.42;17.75;99.72;395.95;118.44;68677.07;10917.97585986574;6387.64;127.03;476.45;24419.01;190.9829445403376;10734.49;13605.91;1261.04;
Denmark;2008;51.25;9.33;234.87;5493766.00;243090604032.00;51256330.00;14598.92;21139.89;19337.79;18.54;85.10;647.81;164.82;64976.29;10571.19045943253;6223.24;133.22;610.20;22370.88;182.0820110057259;9879.96;13308.74;1216.59;
Denmark;2009;48.84;8.84;220.81;5523168.00;232507375616.00;48851416.00;14096.97;19949.65;18660.29;19.95;102.20;625.07;163.77;62742.59;10621.67;6136.96;133.22;565.76;22357.49;166.2063436000813;8550.67;12609.08;1228.49;
Denmark;2010;49.18;8.87;235.98;5547866.00;238190231552.00;49189692.00;14928.96;21019.87;19521.31;21.89;174.16;573.15;173.60;63129.21;10915.74891389423;6528.07;139.41;489.58;22401.55;160.0632606359657;8431.12;12524.94;1209.65;
Denmark;2011;44.23;7.94;220.98;5570846.00;242757632000.00;44236864.00;14135.03;19643.44;18114.79;23.39;167.89;847.96;261.75;57817.04324408265;10808.859941433431;5807.88;133.22;477.01;18178.29;147.62652871154262;8524.88;12194.23;1210.20;
Denmark;2012;39.85;7.13;205.24;5591912.00;243307495424.00;39861260.00;13827.60;18683.34;17327.78;25.47;149.27;715.4375967000001;220.27;52959.77787107355;10854.60891281763;5483.96;114.63;464.45;14875.73;133.5860980712875;8388.59;11158.38;1187.43;
Denmark;2013;41.76;7.44;211.70;5615334.00;245578366976.00;41763010.00;13691.18;18899.50;17439.28;27.17;159.97164959900002;663.75;241.74;54554.24307737958;10703.99752939941;5486.35;111.53;470.57;17173.70;129.9264150745189;8030.48;10941.23;1188.89;
Denmark;2014;37.57;6.66;203.56;5643793.00;249555238912.00;37571384.00;13051.91;18077.44;16439.56;29.31;149.19503497099998;729.44;238.61;50384.96475900683;10740.83854179414;4721.82;108.43;375.32;13674.50;119.6763887272018;7968.534455086639;11131.63;1207.00;
Denmark;2015;35.10;6.18;198.98;5683698.00;255401312256.00;35110572.00;13455.63;18030.96;16382.30;30.47;144.08;640.05;253.57;48238.52332944761;10841.00914162568;4915.11;100.72;421.10;10778.52;118.67922119085227;7911.28;11628.14;1204.69;
Denmark;2016;36.91;6.44;201.60;5728198.00;263691534336.00;36916560.00;13864.10;18415.09;16798.16;31.72;98.79;751.2797019999999;311.72123279100003;49983.95699341697;10869.53212465136;4981.55;104.55;365.69;12110.03;117.2756773718966;8016.28;11836.24;1195.33;
Denmark;2017;34.65;6.01;202.99;5765168.00;271132213248.00;34664620.00;14119.65;18401.41;16890.71;34.39;81.81;276.30;180.69656878784616;47703.04;10854.61089776966;4873.52;99.80;351.91;9649.01;113.85136012015678;8395.87;11839.09;1194.84;
Denmark;2018;34.60;5.97;200.12;5793825.00;276526465024.00;34608956.00;14144.17;18490.69;16873.81;35.16;80.29;544.71;180.69656878784616;47668.09862171038;10798.26255826099;4762.751833076491;94.45;365.12;9724.60;108.33721150290528;8313.11;11996.68;1185.39;
Denmark;2019;30.94;5.32;196.05;5814619.00;280656347136.00;30950284.00;13984.30;18103.76;16318.06;37.02;112.64547175626667;544.71;180.69656878784616;44030.44;10925.97178255048;4573.47;94.75;380.17;6861.05;99.64;8041.57;11709.13;1130.23;
Denmark;2020;28.29;4.85;176.49;5831530.00;275058360320.00;28299676.00;13532.56;16583.17;15693.91;31.68;112.64547175626667;544.71;180.69656878784616;41874.22429656322;11204.071342325671;4403.32;50.86;367.64;5926.45;91.63;7837.43;10761.77;1078.64;
Denmark;2021;29.59;5.05;189.44;5856773.00;288414400512.00;29603524.00;13961.95;17420.08;16517.04;41.49;112.64547175626667;544.71;180.69656878784616;43256.27624601669;10754.25116267826;4532.60;54.49;431.92;7033.28;95.36;8256.54;10893.64;1059.67;
Denmark;2022;28.43;4.82;197.28;5902898.00;299429003264.00;29094320.00;13183.79;17025.15;15759.24;41.37;112.64547175626667;544.71;180.69656878784616;41553.50;10297.70165398737;4166.16;73.14;380.48;6729.412067572081;87.52;7832.77;10820.66;1034.62;
Denmark;2023;27.27;4.58;195.52;5948134.00;254696052628.21054;28831184.00;13166.33;16804.11;15416.00;43.73;112.64547175626667;544.71;180.69656878784616;38946.05605957086;10019.96360092677;4079.75;73.24;365.45;5152.44;79.25;7261.83;10783.30;1012.71;
Estonia;2004;17.32;12.71;64.11;1362682.00;28392968192.00;17322094.00;3040.87;5543.31;5363.13;18.42;30.126714285714286;6.960017000000001;2.65;24151.91;2167.33;939.21;6.62;25.50;12643.61;61.17;4751.35;2049.65;1507.47;
Estonia;2005;17.09;12.61;64.46;1354847.00;30566893568.00;17089780.00;3177.95;5613.89;5444.70;17.48;30.126714285714286;8.273387166666668;2.00;24082.59;2132.21;901.53;7.87;25.50;12413.28;60.05;4945.86;2152.13;1444.17;
Estonia;2006;16.44;12.21;63.68;1346884.00;33162229760.00;16438181.00;3277.89;5657.88;5397.42;16.01;30.126714285714286;8.273387166666668;3.74;23417.56;2047.41;816.72;4.72;22.31;11653.10;58.08;5026.82;2314.27;1474.13;
Estonia;2007;19.93;14.87;73.75;1340709.00;35115520000.00;19930490.00;3705.37;6617.44;6316.50;17.14;30.126714285714286;10.41;5.0857142280000005;27228.78;2077.62;825.86;5.25;25.50;14643.91;65.53;5578.98;2420.88;1585.25;
Estonia;2008;17.82;13.32;67.86;1337078.00;32659892224.00;17814804.00;3221.67;5841.59;5528.16;18.81;30.126714285714286;5.16;8.23;25166.60;2180.94;811.39;8.54;22.31;12639.51;59.95;5484.98;2323.14;1635.85;
Estonia;2009;14.41;10.79;58.73;1334528.00;27402481664.00;14404987.00;2411.12;4654.49;4398.80;23.01;30.126714285714286;4.38;0.94;21817.34;2213.33;766.10;3.20;25.50;10289.87;52.39;4622.60;2135.25;1709.10;
Estonia;2010;18.97;14.24;73.15;1331450.00;27586969600.00;18964736.00;3137.39;6140.00;5890.76;24.58;30.126714285714286;16.63;4.68;26756.68;2209.37;782.05;2.82;25.50;14483.60;61.85;5140.95;2254.95;1795.59;
Estonia;2011;18.95;14.28;72.96;1327366.00;29217294336.00;18948026.00;2951.10;5952.98;5725.04;25.52;8.24;7.60;4.00;26876.33;2259.52;854.82;3.42;15.94;14175.16;58.93;5489.38;2258.49;1760.67;
Estonia;2012;17.76;13.43;73.49;1322616.00;30160490496.00;17761414.00;2674.19;5679.52;5228.46;25.59;2.07;4.96;1.38;25853.05;2321.48;882.43;3.04;12.75;12680.24;55.15;5835.13;2291.87;1770.94;
Estonia;2013;19.63;14.90;77.46;1317921.00;30600421376.00;19633820.00;3009.95;6294.59;5839.32;25.36;39.36;4.828533999999999;1.29;28403.11;2400.37;873.34;3.93;12.75;14405.76;62.54;6586.52;2240.42;1817.49;
Estonia;2014;18.78;14.29;74.16;1314456.00;31521830912.00;18783952.00;2814.42;5900.28;5538.86;26.13;43.77;15.35;5.67;27631.83;2477.64;957.33;3.97;19.13;13249.92;60.06;6775.27;2235.82;1852.69;
Estonia;2015;15.78;12.00;68.63;1314581.00;32106016768.00;15779627.00;2451.77;5135.77;4800.80;28.99;39.21;2.72;2.00;25910.60;2568.95;954.78;4.19;19.13;10403.99;58.31;7810.47;2301.76;1789.04;
Estonia;2016;17.43;13.25;70.76;1315850.00;33119084544.00;17432910.00;3341.33;6292.83;5978.41;29.23;56.45;13.31;7.00;25299.00;2400.27;968.82;3.41;15.94;11828.62;59.19;5924.77;2355.37;1742.61;
Estonia;2017;18.62;14.13;78.48;1317432.00;35037376512.00;18616038.00;3053.73;6234.38;5853.26;29.54;21.80;6.97;3.74;26782.14;2435.30;946.35;3.60;20.87;12643.81;63.50;6440.90;2431.02;1796.81;
Estonia;2018;17.80;13.47;77.88;1321971.00;36363239424.00;17800688.00;2963.18;6024.02;5648.23;29.97;30.126714285714286;8.273387166666668;3.74;28544.66;2445.57;941.84;4.02;20.47;11532.28;62.31;5936.7046596891505;2473.87;1858.75;
Estonia;2019;12.29;9.26;62.76;1326821.00;37723176960.00;12288094.00;2965.08;5100.25;4848.19;31.73;30.126714285714286;8.273387166666668;3.74;19875.29;2539.71;888.95;3.89;16.99;5827.18;51.40;6781.82;2452.57;1312.79;
Estonia;2020;9.20;6.92;58.73;1329674.00;37515272192.00;9198245.00;2955.81;4790.15;4472.65;30.07;30.126714285714286;8.273387166666668;3.74;16016.25;2568.32;875.78;3.62;20.43;3554.95;46.68;5880.51;2276.52;789.42;
Estonia;2021;10.39;7.80;61.40;1331750.00;40521482240.00;10390915.00;2949.45;4909.53;4564.35;37.34;30.126714285714286;8.273387166666668;3.74;16718.91;2459.95;805.25;5.65;18.81;4923.03;47.56;5267.71;2401.90;789.04;
Estonia;2022;11.76;8.71;63.39;1350092.00;39999856640.00;11966227.00;2860.79;5163.31;4796.36;38.54;30.126714285714286;8.273387166666668;3.74;18744.02;2424.61;742.88;4.89;18.31;6594.25;49.10;5693.04;2475.78;741.18;
Estonia;2023;10.02;7.33;55.51;1367194.00;33093289337.263157;8744257.00;2625.71;4489.64;4206.44;40.95;30.126714285714286;8.273387166666668;3.74;14984.304728256562;2382.22;685.19;5.59;20.59;3275.31;43.70;5491.48;2476.45;603.78;
Finland;2004;68.95;13.19;393.25;5228144.00;187633926144.00;68946000.00;26375.82;38252.56;37314.38;29.23;79.99;156.24;57.94;87935.03211126216;6668.96;6715.442706174204;325.28;473.78;36081.57365530772;329.10;19911.342955479973;11990.75;5438.789668464287;
Finland;2005;57.06;10.88;357.55;5246083.00;192990740480.00;57064000.00;25264.46;35353.88;34422.47;28.81;78.78;285.20;84.36661279399999;75205.85703830214;6609.875025233695;6463.231476850691;309.79;480.28;24218.99543313945;286.24;19705.030761567235;12016.99;5115.423971885766;
Finland;2006;68.37;12.98;383.51;5266247.00;200966848512.00;68374000.00;26421.19;38507.73;37477.26;30.04;100.95;266.18;73.43;87463.74352862364;6624.749332458486;6251.937200417092;294.31;515.05;35981.78;320.49;19876.645610367177;12178.84;5419.950128942583;
Finland;2007;66.76;12.62;382.19;5288716.00;211541393408.00;66764000.00;26377.10;37877.46;36876.13;29.56;142.84;318.62;79.34;85633.40;6612.321418739276;6278.826230540688;275.72;530.70;33705.63044122172;312.86;20127.77256156169;12518.64;5270.923062712277;
Finland;2008;58.63;11.03;368.50;5313381.00;213226094592.00;58625000.00;25729.55;36375.06;35387.59;31.07;168.80;347.88436420000005;81.23;76728.08551200308;6477.433466018816;5610.841234177268;266.42;439.90;26862.21240222326;285.77;19830.133215741414;11985.34;4970.034090801106;
Finland;2009;55.92;10.47;341.29;5338855.00;195739123712.00;55921000.00;24009.28;33864.83;33102.44;31.05;233.46;307.00;81.06413269100001;73119.75146930826;6510.067718313008;5581.03;241.64;452.64;27069.601691500688;257.84;17046.107780122744;11422.10;4538.727926686159;
Finland;2010;64.09;11.95;371.29;5363347.00;201746022400.00;64092004.00;26307.00;37003.18;36250.33;32.17;268.95;480.32;120.79;82938.13123389536;6601.946400770436;6037.538956519289;235.45;519.30;33341.04625633194;284.08;19293.89691428914;11868.20;4756.674059387416;
Finland;2011;56.65;10.51;349.92;5388236.00;207084306432.00;56646000.00;25468.47;35635.26;34795.94;32.53;254.67;431.58;125.79;74701.45527650397;6543.949247852485;5185.76;263.33;494.57;26905.56598669213;269.80;18768.722000542937;11687.91;4581.86;
Finland;2012;51.16;9.45;340.46;5413978.00;204190203904.00;51154000.00;25150.45;34295.01;33555.39;34.22;232.61;507.52;177.85;68641.86051623247;6537.057980764504;5514.513027135024;219.96;459.82;22112.32991731042;257.14;17678.376779277005;11457.15;4405.519510286418;
Finland;2013;51.72;9.51;341.80;5439058.00;202349019136.00;51719000.00;24100.86;33751.79;32985.29;36.63;233.65;486.06;183.66;69564.00342187271;6599.7594641567575;5067.337727846794;188.98;453.64;23380.42755923244;254.68088554766095;17958.550353268198;11329.42;4331.212328791966;
Finland;2014;47.62;8.72;329.82;5461686.00;201610625024.00;47622000.00;25167.91;34444.26;33720.80;38.63;217.71;520.13;188.55;65562.62880140549;6623.681884892819;4954.984649451375;188.98;394.06;20882.76916989097;251.54;17807.471747668544;10253.76;4205.379308853776;
Finland;2015;44.19;8.07;328.89;5479718.00;202706714624.00;44192000.00;24057.47;32958.65;32022.52;39.23;238.91;457.24;141.34;61791.19342401328;6617.414771918378;4900.88;182.78;400.64;17724.46;242.59376169600895;17394.98680293613;10245.37;4082.071670031822;
Finland;2016;47.25;8.60;334.08;5495469.00;208405725184.00;47252000.00;25141.87;34150.10;33221.31;38.94;165.34;435.37;139.32;64607.363581884434;6629.5716738066085;5069.633258075673;185.88;375.31;19324.22596501782;250.30;17280.49;11488.17;4003.783663502345;
Finland;2017;44.66;8.11;327.22;5508399.00;215058874368.00;44657000.00;25965.14;34609.35;33574.37;40.86;182.79;167.68;118.05160730061539;61547.33013721382;6516.38;4937.168542407732;192.08;388.11;17509.37421241323;252.54;17016.673926355532;10860.46;3874.560259568382;
Finland;2018;45.73;8.29;333.84;5515732.00;217509953536.00;45736000.00;26357.59;35236.08;34131.26;41.19;185.6747142857143;369.0740684285714;118.05160730061539;62980.31322093096;6494.49;4674.224910529197;210.66;388.11;18835.73941473985;259.68;17180.337971018722;11046.26;3890.8230999692832;
Finland;2019;42.44;7.69;326.98;5521755.00;220173893632.00;42444000.00;25716.04;34545.34;33369.79;42.81;185.6747142857143;369.0740684285714;118.05160730061539;59607.039174265046;6554.425613525632;4750.58;201.37;400.79;16229.59485701443;255.35;16706.015163594428;10645.39;3863.520103219692;
Finland;2020;37.70;6.82;313.95;5529617.00;214988898304.00;37720000.00;24703.93;32433.18;31840.93;43.94;185.6747142857143;369.0740684285714;118.05160730061539;54346.46982761667;6548.195957741769;4638.365282681474;86.75;336.89;12948.35553699781;229.91;15818.33796260967;10025.32;3714.342978948051;
Finland;2021;37.80;6.82;320.64;5541068.00;221538484224.00;37820000.00;25696.83;33987.06;33429.34;42.82;185.6747142857143;369.0740684285714;118.05160730061539;55402.59740892545;6343.452905422674;4309.779392844749;77.45;340.54;13555.90587396224;239.33;15785.339050678203;9577.06;5173.732291464356;
Finland;2022;36.37;6.53;320.73;5569299.00;226154840064.00;36337000.00;24284.42;32831.37;31962.51;47.74;185.6747142857143;369.0740684285714;118.05160730061539;54091.55972263653;6179.150748247324;4194.471664273211;133.22;329.89;12730.20704360065;221.56;14480.868337199796;9337.67;6484.525935408283;
Finland;2023;31.62;5.65;332.16;5601185.00;207663983562.10526;31799000.00;23947.81;33424.34;32511.14;50.78;185.6747142857143;369.0740684285714;118.05160730061539;49873.98413035768;6092.015947538008;3711.174426472805;133.22;299.86;9454.94;205.2757270595989;14085.82278777187;8984.67;6907.00;
France;2004;413.38;6.76;3180.13;61175243.00;2196883505152.00;414073000.00;168408.39;278630.20;270464.29;9.32;842.35;772.39;294.55;541163.7065256262;82751.36;111982.67703163016;2673.61;1615.96;49485.113521307045;1545.259264797301;135160.06438247656;130331.89598834146;25617.774943739743;
France;2005;415.80;6.75;3154.08;61625030.00;2238790500352.00;416342900.00;166938.58;279715.49;271724.38;9.27;863.78;870.58;323.02;541879.1571115983;80404.29690635786;108951.8983724134;2651.93;1450.51;59007.53806505305;1477.243121233252;134155.67012834092;128182.89970411976;25597.173909487374;
France;2006;406.16;6.55;3128.93;62049831.00;2297018187776.00;406669020.00;164416.63;275800.86;267466.79;8.94;879.0219999999999;957.41;345.93;528198.1283436392;79862.53691309292;103529.03131655704;2645.73;1491.75;54369.18079440935;1389.27;130979.6166673713;128459.08277629309;25471.93593630925;
France;2007;396.01;6.34;3075.79;62432438.00;2354672041984.00;396461200.00;161699.62;273383.17;264774.81;9.43;943.03;1408.56;439.95;522875.7458689703;81923.86349602234;94485.70611456924;2645.73;1547.93;55486.74448083287;1337.660774454702;132108.38527834616;127553.91405365863;25785.804715711187;
France;2008;389.09;6.20;3084.85;62780187.00;2362451689472.00;389794300.00;163470.26;274567.21;266265.99;11.19;1038.41;1545.36;538.0683903199999;515523.6224921006;80779.38;101455.8020314312;2648.82;1478.39;50847.13360074833;1268.026457774628;129479.54415282956;121580.77865961964;25985.75408651907;
France;2009;370.88;5.88;2908.91;63106461.00;2295353049088.00;371404200.00;157302.05;263931.35;256163.96;12.22;1146.32;1998.11;654.32;501292.2858372346;80075.70936284539;103313.22543094428;2515.64;1493.79;51791.007889077926;1191.805948344818;115091.97;120289.81511626564;25529.321965133724;
France;2010;376.46;5.94;3001.23;63417366.00;2342490472448.00;377079400.00;161508.82;272001.50;264200.16;12.67;1116.09;2105.16;760.6981667700001;510805.1035826673;81290.80;101586.05862632292;2435.07;1499.76;54491.44229490873;1161.513189727407;121887.05409869924;120692.60187530662;25760.80207068953;
France;2011;354.38;5.56;2897.03;63733777.00;2393401982976.00;355126820.00;155629.42;267396.83;257133.35;10.81;1248.64;2393.48;904.71;493171.4494694446;77854.71334442998;86959.59583503543;4524.12;1440.18;46555.80140365602;1114.465407955329;125988.61313549356;123338.05207041894;25395.90778297158;
France;2012;356.44;5.56;2894.03;64058465.00;2400896417792.00;358100260.00;159713.51;267546.56;257696.27;13.24;1258.20;2222.28;1059.45;495353.3447916919;78866.98521663905;92519.53167345008;4538.58;1432.21;50824.00830863984;1086.85;118589.38742729885;122202.74190929616;25293.04709393356;
France;2013;358.70;5.57;2924.15;64387736.00;2414733688832.00;360013340.00;162213.08;268737.62;259317.32;13.88;1269.20;2263.59;1037.31;490001.0539407193;79022.06782033863;96225.38366265302;4479.16;1442.43;49178.93451214358;1047.785329813716;113182.4888730723;121278.06788377916;24144.73379538536;
France;2014;326.84;5.05;2796.84;64692495.00;2437822808064.00;327808770.00;152411.04;257913.24;249072.50;14.36;1223.38;1865.13;938.40;455854.0955204869;79457.41518450902;79989.01808549862;4290.59;1439.46;37116.37;965.5189956448372;107335.24696007336;121572.85881822578;23687.62160761519;
France;2015;331.49;5.11;2822.27;64916336.00;2464953663488.00;332131000.00;156385.72;262125.91;253629.95;14.80;1204.90;1682.26;880.38;461670.6810340585;80317.41;83518.55564733264;4284.86;1454.05;39559.062669784944;939.4456753879904;105205.35523918408;122896.14327720393;23495.790595195376;
France;2016;334.20;5.14;2765.45;65086852.00;2491956330496.00;335496400.00;157546.57;257623.47;249300.84;15.45;1112.48;1561.69;739.42;462962.1948438093;79260.18670947611;82947.88036558725;4418.97;1427.16;41706.680645148816;920.8770449952864;105727.13696403526;123290.72244269132;23262.579090742125;
France;2017;337.10;5.16;2754.92;65284775.00;2549057585152.00;338368030.00;157250.36;257864.63;249301.18;15.85;1123.64;497.50;685.8614035797692;465770.3968064612;78876.89358696384;82635.26;4568.12;1418.01;46131.43824130247;893.8471717350516;104136.13254344145;123813.91362816912;23296.78;
France;2018;321.94;4.91;2788.96;65519539.00;2596599234560.00;323101730.00;154500.70;256876.49;247714.24;16.38;1168.96;1581.6792007642857;685.8614035797692;452349.0709987051;77362.70495365385;79657.83508890406;4804.91;1411.30;37196.62060373696;832.7991124448869;107037.6279612804;120858.27019504424;23187.008024072296;
France;2019;315.02;4.79;2729.56;65729460.00;2644453883904.00;316320800.00;154078.90;253608.39;244377.36;17.17;1095.89;1581.6792007642857;685.8614035797692;443901.4209685017;76408.46597965571;77563.50225186502;4883.43;1436.97;36406.50286434042;806.33;102694.17573406483;120368.76166028046;23333.28354951273;
France;2020;280.49;4.26;2441.17;65905273.00;2438594035712.00;281515500.00;141402.04;224834.27;221358.82;19.11;1095.89;1581.6792007642857;685.8614035797692;401586.3670878936;71484.17329111314;75231.50666320544;3005.33;1245.76;33118.889792747745;693.5005096053898;90980.63547359494;121386.01324677121;23042.40132124307;
France;2021;305.61;4.63;2593.63;66083547.00;2604822691840.00;307271840.00;152610.77;243539.94;239728.26;19.39;1095.89;1581.6792007642857;685.8614035797692;430878.2194680942;72160.35542168077;78421.52204124948;3701.31;1427.19;35423.51442919781;750.1604820037015;101030.6577959156;114988.8034079792;22974.708328621276;
France;2022;293.50;4.43;2298.56;66277412.00;2671568748544.00;295303800.00;143038.47;221485.77;215445.19;20.33;1095.89;1581.6792007642857;685.8614035797692;417181.0198996054;69377.77212839037;67148.57;4726.89;1565.05;37349.67;722.5891539577987;95046.59217910016;118421.23110515844;22822.64538113353;
France;2023;272.48;4.10;2406.63;66438828.00;2431395816717.4736;270262660.00;140450.99;225612.38;219086.62;22.46;1095.89;1581.6792007642857;685.8614035797692;390742.9051136168;68295.60226651706;62006.17689325064;4258.86;1541.33;28667.173411481075;659.90;88077.76255527354;114815.54615771164;22420.549269099072;
Germany;2004;876.57;10.68;4009.89;82092706.00;2894624980992.00;876569860.00;236848.30;350455.50;340909.62;6.21;369.61;3341.54;1113.48;1007159.9480202784;66322.24184811475;166982.3331706487;2450.52;870.21;359178.09940533724;2072.1951891387366;219902.0066160661;162948.13753905715;26434.19965374132;
Germany;2005;867.88;10.58;3962.64;82046731.00;2945460994048.00;867880500.00;235941.06;348965.48;339031.16;7.17;391.80;4120.55;1223.66;980816.6803939628;65431.86338558993;163591.3268341278;2537.27;1004.09;354358.5836948108;1958.5804015180968;212830.14624996917;154155.79858230983;24949.02078127722;
