country;year;co2;co2_per_capita;primary_energy_consumption;population;gdp;annual_co2_tonnes;energy_available_final_consumption_ktoe;gross_available_energy_ktoe;net_energy_supply_ktoe;renewables_share_pct;public_rd_investment;private_rd_investment;clean_energy_patents;ghg_total_kt_co2eq;ghg_agriculture_kt_co2eq;ghg_buildings_kt_co2eq;ghg_dom_avi_kt_co2eq;ghg_dom_ship_kt_co2eq;ghg_energy_kt_co2eq;ghg_indirect_kt_co2eq;ghg_industry_kt_co2eq;ghg_off-shore_kt_co2eq;ghg_transport_kt_co2eq;ghg_waste_kt_co2eq
Germany;2011;804.514;9.95;3710.584;80857877.0;3467712921600.0;804541600.0;222082.948;323483.343;313107.906;12.47;685.861;9402.4017591;3212.18597905;910542.9355033808;64450.971926937236;133533.67701486152;2196.4959313031;956.2764146868;334146.1182501587;1581.0092188974331;208700.12188315575;;148559.1864164402;16419.078446942458
Germany;2012;814.09;10.061;3761.916;80916393.0;3482225475584.0;814093000.0;222452.55;326147.321;315440.699;13.549;705.655;10144.1685089;3603.78649877;921435.3749747484;64870.08706047469;141377.76631453622;2196.4901381072;902.087178561;344930.37238741916;1544.5114161342888;202844.78980555217;;147169.32371989786;15599.946954068297
Germany;2013;831.743;10.263;3868.517;81041580.0;3497463119872.0;831745540.0;230353.675;333067.586;322440.619;13.757;808.461;8388.4838101;3223.65995485;938537.2071102536;65787.06051518346;152107.9939503232;2057.0730586996;902.087178561;349679.93477630836;1523.2623900304607;200496.5699617348;;151211.70128862848;14771.52399078581
Germany;2014;792.579;9.74;3710.465;81376078.0;3574741336064.0;792583600.0;218966.961;318861.268;308553.144;14.381;799.057;8752.3006023;3265.32537362;899223.1649162747;67019.78518730673;130567.29952791345;2205.771593728;933.9632565912;330604.68431855016;1441.5340382943975;199114.8576662189;;153269.36281344644;14065.906514226515
Germany;2015;800.844;9.757;3780.86;82077546.0;3628073746432.0;800822500.0;220828.704;320515.397;310082.463;14.901;839.7660000000001;7943.6887709;2935.906047703;904244.3493540328;66359.47544872218;134343.5821771001;2211.9735455528;994.5274658868;325805.61220426694;1402.7145822738864;203382.55277037967;;156220.9149215537;13522.99623829717
Germany;2016;798.014;9.642;3841.451;82760100.0;3708980035584.0;797988300.0;223485.083;322845.741;311411.038;14.885;853.432;7745.3846330999995;2928.05996963;906921.0133625412;65461.70588158551;137731.3563989837;2354.458253134;831.9603710826;324786.9102954301;1374.912773202895;201658.84183128073;;159701.13418571718;13019.733372123055
Germany;2017;784.594;9.441;3888.133;83104012.0;3808389496832.0;784595140.0;228672.699;324280.628;312465.059;15.472;986.148;2411.702769;0.0;890456.4852972152;64335.88290853039;135890.6382860645;2041.5710818856;758.6459161434;306712.13562831766;1332.3675640964693;204143.90276005422;;162553.7197698181;12687.621382301173
Germany;2018;760.046;9.117;3787.682;83368506.0;3845758648320.0;758771400.0;224061.003;316559.599;305036.733;16.66;1051.473;0.0;0.0;859305.9440003014;61538.92128342063;132338.70151780773;1973.4117295292;793.7093273652;289829.56941101863;1272.3735491692405;202671.33238807478;;156668.2629968352;12219.661797082148
Germany;2019;709.827;8.495;3694.84;83559185.0;3886392803328.0;708648960.0;225460.935;309512.936;298401.223;17.266;0.0;0.0;0.0;806043.253780771;60922.60886333108;134285.9526654536;2215.0411737264;841.5229692654;241286.89566514228;1202.592779740967;194777.10530335724;;158787.43822018884;11724.096140566593
Germany;2020;648.357;7.753;3443.882;83628711.0;3742720851968.0;647176800.0;214491.428;286209.057;280330.894;19.09;0.0;0.0;0.0;747026.7869605012;59236.74162863767;135327.25378446048;1040.9220118484;841.5229692654;205899.70296005413;1101.5373581501538;190102.0769214388;;142197.5608401162;11279.468486532196
Germany;2021;678.777;8.11;3544.581;83697082.0;3841041629184.0;677997700.0;219128.561;297750.868;290326.95;19.302;;;;773688.5912947893;56776.93420082651;133964.74793510066;762.1055207972;1141.1563608;235752.3029455494;1086.5170051652156;193730.02443547797;;139567.96354212868;10906.839348946165
Germany;2022;671.472;7.986;3413.0;84086228.0;3909612732416.0;667843000.0;208137.084;283727.807;273308.943;20.829;;;;758387.1834295694;55738.89763040999;125957.65718175973;1031.6222760896;733.1451180696;240407.10499702624;1022.5878440089124;182282.4735053723;;140744.46137726234;10469.233499572823
Germany;2023;596.151;7.051;3169.55;84548234.0;;593766000.0;193874.882;256593.485;245962.298;21.512;;;;685658.3596119373;54571.07185946508;116984.55170566589;1112.1614352725;736.33270553947;192144.96013956354;918.1140303033135;172547.10087237568;;136291.25169757332;10352.815166179002
Greece;2004;109.485;10.001;398.232;10947370.0;278667919360.0;109484850.0;20524.418;33797.345;29727.311;7.161;0.0;5.1495999999999995;1.333333343;124712.9413436895;8298.792781400254;13968.93501263988;1212.9545356708;2153.6667575346;46988.010228702544;436.212188366639;29263.30154655741;0.0;18360.73373972172;4030.334553094908
Greece;2005;113.889;10.371;399.606;10981340.0;282859765760.0;113888810.0;20824.358;33928.403;30261.71;7.277;12.71;8.71943;4.188131348;126783.0425785821;8167.002732310542;14633.62074871656;1216.5686151352;2064.2916237006;47464.63266359019;431.170193265009;29752.94969004451;0.0;18837.21976458245;4215.586547236559
Greece;2006;112.42;10.205;411.306;11016108.0;301538672640.0;112419370.0;20988.994;34285.36;30231.997;7.458;13.1;12.726140000000001;4.84640526;123341.7415222578;8042.642928273033;14535.45587294685;1092.5884166764;2263.0456973622;45084.34117196608;433.042202592799;28257.64715583375;0.0;19262.95751791547;4370.0205586913125
Greece;2007;114.546;10.37;419.35;11045737.0;314210123776.0;114545450.0;20243.69;34383.378;30178.181;8.249;0.0;11.869158;3.675213658;127745.5013240949;8161.409863832211;13271.51598347959;1080.970700684;2113.7920981308;48256.76599880065;448.400070086537;30036.914900987158;0.0;20013.27865910258;4362.453048990923
Greece;2008;111.08;10.028;411.585;11076873.0;315974320128.0;111080040.0;20976.315;34508.863;30404.91;8.183;0.0;1.7670810000000001;1.242063504;123231.2409232372;7802.566543855318;12931.91379005419;1037.7292791736;1897.4762025144;48061.863133696555;406.455304467924;27038.007539795;0.0;19575.36128677373;4479.8678429063475
Greece;2009;104.32;9.391;396.398;11108069.0;305101340672.0;104319480.0;20377.681;32937.772;29486.955;8.731;0.0;4.6752720000000005;3.361111124;117485.7010808563;7839.4410751130235;11060.25453061368;876.7336710088;2842.1743875924;45350.09283341209;428.309816927395;23348.87634693222;0.0;21402.82655607571;4336.991863181461
Greece;2010;97.354;8.751;378.437;11124665.0;290984361984.0;97354140.0;19164.179;31056.521;27664.517;10.077;7.3229999999999995;4.715426;2.261904746;110794.9398385601;8013.999367920274;9905.43831148549;715.6312323308;2307.6045601554;42189.131438924145;375.186156966371;23512.90434815543;0.0;19245.81176863277;4529.23265398932
Greece;2011;94.505;8.507;371.285;11108841.0;266793943040.0;94505224.0;18270.382;30289.59;26797.816;11.153;5.631;5.557494;7.34102565;107934.0147408854;7852.003001911529;11961.92514919438;669.1566474296;1650.4706560626;42837.46535482606;336.3424317777007;20647.663231434948;0.0;17575.83503140481;4403.153236842779
Greece;2012;91.393;8.272;349.302;11048294.0;247887020032.0;91392590.0;17799.957;29510.778;26603.895;13.741;0.0;4.8911180000000005;4.189393975;103429.60741761076;7824.361922336988;9319.67107988987;563.82823297679;1690.4058990612;42552.18468275085;306.6611780765815;22497.81356434014;0.0;14371.210440714429;4303.470417464562
Greece;2013;81.713;7.45;328.303;10967535.0;241650188288.0;81713256.0;15090.354;26189.423;23395.055;15.326;0.0;12.520996;5.750000074;95849.56722015279;7664.424728343118;5756.03464854903;532.84953631319;1383.0886281582;37368.05040431;291.4802136951791;23883.19390709241;0.0;14592.50626897504;4377.938884718017
Greece;2014;78.636;7.219;307.91;10893169.0;242799804416.0;78635700.0;15694.015;25859.138;23216.752;15.683;0.0;6.664637;2.666666694;93022.1205465159;7558.992433579435;5610.551620332414;542.1431762912;1439.848665789;33938.3235001613;293.0396208350151;24635.223233416888;0.0;14570.34745421678;4433.650841892552
Greece;2015;74.927;6.924;311.723;10820901.0;242323734528.0;74926664.0;16546.162;25871.415;23264.675;15.69;0.0;1.93995;2.577922062;91440.43699843474;7464.774988022292;7351.241222988239;504.9625205984;1716.8445902658;30580.19824362044;300.1574787759825;24361.80038004249;0.0;14665.18902207812;4495.268552042725
Greece;2016;71.36;6.622;306.993;10775506.0;241143087104.0;71359610.0;16871.347;25374.145;22775.802;15.39;0.0;2.8902379999999996;7.9833333799999995;89956.67771696726;7446.8762659649865;6705.00743494358;570.02409622519;1784.1057630438;28649.786622317835;295.6619453858433;24985.68022206297;0.0;15010.15399535804;4509.3813716654795
Greece;2017;74.842;6.96;322.197;10753532.0;243776815104.0;74841750.0;16676.14;26528.764;23407.972;17.3;0.0;5.34898;0.0;90425.82998272243;7485.382194589566;6569.43558714424;588.532212518;1829.3599928439;30228.900393134954;287.7859903043098;24117.87294173503;33.478038231662;14665.41783278167;4619.664799439025
Greece;2018;71.778;6.689;324.066;10730845.0;247844012032.0;71778090.0;15797.251;26023.087;22748.616;18.001;0.0;0.0;0.0;87920.42104956666;7002.75280202869;5802.0238114477015;669.96496152279;1974.8680117279;29308.23039151787;281.2446248514785;23433.44033255129;0.0;14724.22156195287;4723.674551966493
Greece;2019;65.736;6.133;316.887;10718580.0;252514238464.0;65736330.0;16403.85;26072.447;22423.526;19.633;0.0;0.0;0.0;82080.57942037993;6976.556059916611;6303.22814507318;677.48781788961;2053.3788254192;24399.06780648578;267.6785374247583;21627.19978775397;34.723060600495;15014.24352450554;4727.015855311119
Greece;2020;55.558;5.193;276.956;10699370.0;229777833984.0;55576930.0;14545.707;22075.359;20093.116;21.749;0.0;0.0;0.0;72283.34881919548;6985.766755332858;7021.54215193239;273.07533950119;1651.9046596464;18254.68163456716;222.6010523187924;19973.37199350354;34.922985576683;13072.70958169919;4792.772665116938
Greece;2021;57.519;5.437;302.536;10579561.0;249158205440.0;57527910.0;14990.137;23321.333;20814.067;22.001;;;;73506.03516758638;6684.891786816325;6302.940934596109;456.54205421;1840.1717806187;18910.951942894142;240.8710798570915;20184.97560015918;23.257169255674;13828.10396900846;5033.328850170629
Greece;2022;58.08;5.578;314.337;10412481.0;263892680704.0;57609050.0;15624.45;23802.23;20691.7;22.671;;;;74624.30859844033;6581.460082371652;6937.40130326076;690.0369987688;1979.188803162;18034.372546200222;238.55424700008768;19893.10914616674;0.0;15139.05390844111;5131.131563069385
Greece;2023;55.196;5.389;305.181;10242909.0;;51988224.0;15206.388;23004.552;19780.147;25.269;;;;70597.99090310257;6780.92452556023;5475.0364168393335;848.51094607365;2045.3293916608;14882.557478157856;239.9247343266814;19449.251101873953;0.0;15704.80062526565;5171.655683344642
Hungary;2004;59.985;5.947;288.927;10085789.0;171925389312.0;59984924.0;18678.865;26435.83;26210.192;4.364;2.6035265690000005;23.222543;8.341586931;80898.7320614327;9230.41820053624;17277.9935848681;6.2077450208;6.3752799564;20320.688310052214;185.2537380164585;17336.1890222242;;11014.57984902772;5521.02633173053
Hungary;2005;60.142;5.975;308.077;10065704.0;183107043328.0;60142084.0;20331.577;28510.279;28249.702;6.931;28.839449416;6.0171544;4.440914169;81241.1076259889;8709.91991522505;17996.0107467874;9.3119067616;3.1876399782;18448.253654717664;192.9159288051467;18355.3424486176;;11925.25692164716;5600.90846344842
Hungary;2006;59.529;5.923;302.061;10049947.0;194033319936.0;59528564.0;20069.291;28200.837;27936.004;7.433;36.683890016;43.696372;9.875000037;80318.2608598411;8658.262361319139;16501.0367596359;6.2077450208;3.1876399782;18212.3776069308;194.06883430071508;18416.3879289543;;12738.38646722832;5588.34551647389
Hungary;2007;58.449;5.825;298.086;10034084.0;198872154112.0;58448584.0;19106.805;27596.784;27354.021;8.575;49.309614366999995;25.162983;7.2799150059999995;77761.4924474325;8274.679119794713;13690.3731702988;0.0;3.1876399782;19525.367121972424;188.42614583673128;17365.446158998802;;13118.007019973229;5596.00607057946
Hungary;2008;57.184;5.709;293.896;10016655.0;204720373760.0;57184428.0;18897.916;27170.55;26900.702;8.564;73.41982549100001;23.119861999999998;6.6304347329999995;75451.73832495521;7804.893425097145;13859.4863324749;0.0;3.1876399782;18637.732381241956;180.67208273306971;16474.3080432076;;13031.2689849395;5460.18943528259
Hungary;2009;51.457;5.145;272.688;10001382.0;195180904448.0;51457530.0;18425.595;25840.354;25609.629;11.673;73.628634341;13.7466826;5.497181933;69262.18990940141;7642.572414412061;13790.7495606218;0.0;3.1876399782;15518.697688488097;172.7152127294898;13750.4335957977;;12950.95354026452;5432.8802571098
Hungary;2010;51.993;5.21;277.827;9979129.0;200496578560.0;51992716.0;18860.883;26592.419;26362.697;12.742;76.657303251;33.8519135;10.589091262;70019.7420981294;7424.296193922561;14661.944274118001;0.0;3.1876399782;16196.751968009277;163.02907610591438;14366.1094520546;;11775.76165516043;5428.66183878071
Hungary;2011;50.156;5.042;269.464;9946675.0;208407609344.0;50156010.0;18600.261;26062.623;25829.901;13.972;80.441571761;24.830616;8.350405240999999;69301.3601503841;7588.37961219739;14091.4628700953;0.0;0.0;15473.552320289265;162.76029856349192;15766.9506711213;;10947.927209287;5270.32716883008
Hungary;2012;46.72;4.711;251.116;9916620.0;205802045440.0;46720180.0;17784.801;24771.026;24604.502;15.53;79.06518910300001;27.371217;11.961904809;65548.0292902907;7550.289991436685;12383.4856996427;0.0;19.1255256;14760.232238252882;152.22677457641709;14788.4740085721;;10600.12541615965;5294.06963605116
Hungary;2013;43.487;4.397;238.041;9889344.0;209511661568.0;43486532.0;17552.449;23919.922;23757.412;16.205;8.954463437000001;41.358064999999996;15.908333421;62955.9442809455;7868.699656328567;12345.6022234419;0.0;15.9378856218;12170.89730222139;148.6231138446029;15374.4360767942;;9885.2970433631;5146.45097933031
Hungary;2014;43.639;4.425;238.269;9862843.0;218378633216.0;43638876.0;17277.269;23823.234;23652.512;14.618;6.585903258;25.38912;8.590476248;63166.9353559975;8005.227900584606;11301.0405137682;0.0;19.1255256;11381.527815223188;146.4105237191832;16165.667281534801;;11028.98595579202;5118.94983977598
Hungary;2015;46.567;4.733;251.04;9839210.0;226474622976.0;46566910.0;18537.076;25203.244;25028.528;14.495;9.172019683;17.542709000000002;6.190476246;66107.7979921161;7924.145434439365;12154.5075645557;0.0;19.1255256;11922.552984971013;152.5919489203099;16847.7097927854;;12038.42372188016;5048.7410189640905
Hungary;2016;47.039;4.795;255.495;9810530.0;231459340288.0;47039120.0;18899.277;25519.653;25327.38;14.377;26.254878676;25.72779;9.535353594;66905.013501593;8089.04237449248;12715.160261789;3.1038725104;15.9378856218;11982.423229931932;150.0239105902595;16919.9396280652;;12065.97645760347;4963.4058809881
Hungary;2017;49.424;5.051;269.293;9785606.0;241347215360.0;49423524.0;19790.711;26656.45;26432.948;13.556;64.435392029;0.0;0.0;69868.8508538678;8223.713787590992;12937.4092081653;3.1038725104;15.9378856218;12098.823998991073;152.931359283478;18596.8401831745;;12841.40258843125;4998.68797009928
Hungary;2018;49.376;5.052;271.203;9774395.0;254289117184.0;49366230.0;19858.403;26704.565;26428.293;12.548;12.577519596999998;0.0;0.0;70111.5152995348;8432.61096951817;12267.740947835999;3.1038725104;15.9378856218;11373.84150059214;148.5699368413422;19240.8198596563;;13645.68287175889;4983.20745520077
Hungary;2019;49.166;5.032;274.892;9770346.0;266658316288.0;49158950.0;19941.603;26705.486;26426.11;12.634;0.0;0.0;0.0;70318.5406022431;8423.968687529237;11966.5335577246;6.2077450208;15.9378856218;10978.000692683398;145.121264494717;19344.917466427298;;14463.80606571101;4974.04723703006
Hungary;2020;47.107;4.832;270.327;9749460.0;254563876864.0;47105320.0;19682.796;26139.518;26038.115;13.85;0.0;0.0;0.0;68681.0439334805;8648.40489860099;12584.3372590965;3.1038725104;12.7502456436;10832.660839999173;133.18501549056;19107.6703326267;;12382.50754743278;4976.42392208061
Hungary;2021;48.331;4.979;283.958;9707848.0;272892477440.0;48326284.0;21175.297;27375.503;27252.37;14.134;;;;69944.7079240546;8508.597767161169;13288.6151448485;3.1038725104;9.5629199346;10105.57728415969;137.40808540549259;19180.5938921622;;13727.52527548663;4983.72368238583
Hungary;2022;44.843;4.63;267.017;9684306.0;285385228288.0;45267340.0;19723.758;25780.217;25521.535;15.128;;;;65564.1413881588;7616.454173656699;11467.246830717799;3.1038725104;12.7502456436;9425.759333509402;129.5519200856366;17222.2599640127;;14818.130205435;4868.88484258766
Hungary;2023;40.19;4.149;252.933;9686463.0;;40343864.0;18633.751;24297.266;23998.402;17.117;;;;60950.21586516201;7665.232965698342;9963.35338421672;3.1038725104;9.562890003717;7892.815976486025;114.6290469924005;16719.3342541298;;13731.63447482224;4850.549000302481
Ireland;2004;46.167;11.354;180.362;4066064.0;191402770432.0;46166736.0;10977.68;15242.008;14383.556;2.378;9.972999999999999;23.257192;8.649259087;75930.04947690839;24845.349836086;10637.300198721001;111.5300708972;225.3077350152;14801.40622912337;137.996539226899;10386.7388869685;;11816.4091590997;2968.01082177017
Ireland;2005;48.153;11.588;188.174;4155282.0;204898238464.0;48152990.0;11153.209;15575.351;14654.501;2.822;12.774;43.823653;13.970166081999999;77914.7979488358;24345.3408119667;11203.2277392579;139.3673696444;209.4845202384;15559.787256154099;136.884985047121;10902.7572644519;;12488.876808451201;2929.07119362376
Ireland;2006;47.597;11.15;194.294;4268774.0;219163000832.0;47597384.0;11482.003;15682.284;14720.521;3.073;28.393;62.8214404;16.790579387;78350.2937159416;24309.0936833252;10980.8400414219;182.632852034;329.7967591866;15090.1360875191;141.360516436903;10800.6054828141;;13542.079037980799;2973.74925522248
Ireland;2007;47.657;10.847;197.324;4393518.0;230371639296.0;47658190.0;11768.393;16226.961;15119.957;3.497;43.661;63.1696156;19.578517661;76896.4496132372;23797.8153777314;10718.428343281601;161.046633134;277.5301322352;14743.527739460698;132.647469430755;10313.865222918801;;13949.2377891875;2802.3509058577
Ireland;2008;47.359;10.557;196.379;4485992.0;223067111424.0;47361076.0;11833.268;16029.083;15026.094;3.979;59.943;104.6560401;30.655443907;76147.3656106682;23621.4011162245;11593.3488625718;126.96406396;272.1888660492;14693.2060516683;123.27151457084699;9743.8145356151;;13154.789856792002;2818.38074321665
Ireland;2009;42.191;9.306;176.612;4533750.0;215181066240.0;42177070.0;11662.459;15293.312;14627.307;5.243;56.667;97.86342909999999;30.058006126;71245.0145691478;23925.503998302698;10926.3814938973;95.985064711599;267.0090736122;13199.124561271201;105.851007644623;7957.4504056000005;;11925.2524315013;2842.45653260616
Ireland;2010;41.792;9.167;178.3;4559083.0;221852450816.0;41790900.0;11285.893;15206.161;14326.937;5.755;39.835;109.9934466;30.653751925999998;70196.9887310688;23205.4211147389;11217.4406338793;83.5933454192;261.3522533106;13555.919294353418;98.410662147478;7793.8792136265;;11132.2460612493;2848.72615234463
Ireland;2011;38.054;8.309;170.262;4579604.0;224397459456.0;38054388.0;10504.931;13989.145;13187.624;6.605;20.781;71.7049543;21.242677471;65849.9495388186;22845.0216882494;9813.2468491448;24.7334262368;235.1312175738;12183.05620506942;87.868705639555;7317.0625102893;;10628.0962217255;2715.7327148898603
Ireland;2012;38.224;8.309;167.469;4600137.0;217871564800.0;38223920.0;10610.554;14154.642;13445.788;7.029;35.572;111.2145797;37.795238123;67241.48285528741;23882.495450425202;9366.8764671846;24.7334262368;244.9359901056;13107.89441225804;84.397152091547;7562.893718847099;;10407.166349253599;2560.08988888589
Ireland;2013;37.279;8.061;164.997;4624687.0;222738956288.0;37278704.0;10048.631;13451.69;12664.304;7.521;28.419999999999998;68.35097999999999;30.843717233;66344.4156758148;24302.029231138302;9215.825874654;24.7334262368;240.948542496;11666.875523954048;83.521885553855;7689.543195512701;;10562.3270144495;2558.6109818189198
Ireland;2014;36.85;7.911;164.553;4658237.0;236178358272.0;36849876.0;10120.548;13539.155;12663.532;8.516;29.400000000000002;98.5640266;31.379762143;66196.9239956154;24428.1495079284;8228.4226678292;24.7334262368;270.2651947566;11539.107366022909;85.686071698429;8286.0358931077;;10956.046186889;2378.47768114575
Ireland;2015;38.716;8.233;173.913;4702497.0;249955909632.0;38715396.0;10769.585;14327.452;13329.24;9.083;60.276;101.91244420000001;39.615476498;67786.7768844692;24806.3599031755;8768.7879534436;24.7334262368;220.3324450524;12203.45707591992;84.65579094701201;8434.642591518299;;11158.886280724098;2084.92141745262
Ireland;2016;40.367;8.492;181.638;4753505.0;255118278656.0;40369024.0;11305.29;15114.925;14089.163;9.189;17.963;59.503944;24.754166804;70804.0028941938;25718.6001043328;8982.8440534238;12.3667131184;264.7739260584;12932.397649548971;87.216626276559;8890.6072930312;;11800.0834802641;2115.1130481396203
Ireland;2017;39.076;8.123;182.403;4810258.0;266528538624.0;39040450.0;11188.17;14990.906;13819.009;10.52;19.655;23.464347;0.0;69907.300046235;26245.4724735977;8576.3343180658;16.9773214432;233.7935227308;12033.12440884189;84.205409036913;9105.398505368299;;11554.425208978999;2057.56887817211
Ireland;2018;39.009;8.006;186.474;4872557.0;282500464640.0;38922364.0;11362.327;15074.303;13803.627;10.942;19.219;0.0;0.0;67206.52597676081;24052.898585326402;9230.4959949138;16.2947955552;258.5866164966;10678.09768909629;84.66372576814399;9101.9613403039;;11699.4359661553;2084.09126314515
Ireland;2019;37.323;7.565;187.359;4933491.0;294503710720.0;37199836.0;11564.112;15118.703;13866.056;11.979;0.0;0.0;0.0;65278.5367339338;23940.6762418127;8951.696853256199;17.5322841712;275.4045082566;9391.8269265181;82.59686268817799;8919.5637215239;;11669.1649456722;2030.0743900348803
Ireland;2020;35.124;7.049;176.077;4982604.0;274762350592.0;35052570.0;11137.204;13942.638;13393.551;16.16;0.0;0.0;0.0;62905.568358264;24052.0496944727;9354.4507896699;13.37790693;336.803611095;8640.98462982242;76.48488871500601;8717.0234655087;;9723.5587331184;1990.8346389319
Ireland;2021;37.544;7.466;179.446;5028430.0;287639633920.0;37473684.0;11348.655;14445.482;13832.252;12.945;;;;65100.7715916066;24368.1042662705;8969.9433821369;18.959595964;360.1590579576;10067.103287754162;79.384420022526;9011.0367362156;;10359.7519101598;1866.32893512522
Ireland;2022;36.711;7.184;185.967;5110013.0;308390920192.0;36675670.0;11192.323;14790.301;13647.821;13.017;;;;63857.6289404692;23855.3459808825;8152.937353915;40.040914936;303.8438954502;9799.06462770508;75.001964431421;8714.0048125877;;11059.5581949261;1857.83119563526
Ireland;2023;34.433;6.626;180.767;5196629.0;;33567940.0;11227.478;14521.687;13254.67;15.243;;;;60357.96384799878;23589.3818308613;7607.0526003055;42.763064729027;285.00847164375;7675.8448361333;67.67972973995;8437.7284278909;;11102.1065699692;1550.39831672645
Italy;2004;500.686;8.606;2197.52;58176735.0;1994293772288.0;500687230.0;135176.218;188158.467;183094.384;6.316;285.0;322.57484089999997;101.947242082;577006.8016643743;33891.75262070504;86203.67541526556;2078.7699971576;4496.907495753;162031.0252257958;1628.4867351949;144497.96355770147;0.0;119295.40074784808;22882.81986894911
Italy;2005;501.364;8.567;2200.25;58519697.0;2029243465728.0;501365470.0;139591.535;191686.53;186448.148;7.549;258.0;328.2085021;100.007505415;578735.6869367908;32902.707611724276;91774.42026650712;2165.5111388588;4428.8424633102;159505.5245427497;1551.560045518052;145281.60733291865;0.0;118093.44161458439;23032.07192061744
Italy;2006;495.937;8.441;2190.067;58754433.0;2086553649152.0;496074620.0;136836.71;190285.894;184744.669;8.328;362.8;417.894767;122.82357895;567162.5327207978;32820.51332797547;86253.31634099993;2320.4180107232;4426.9660268376;164256.56624261255;1509.367783392582;133902.5141455815;0.0;119193.82977558338;22479.04106709358
Italy;2007;489.653;8.284;2148.299;59108723.0;2134371860480.0;489793630.0;136553.031;190011.376;184195.636;9.807;354.5;637.6740804;156.100663248;560650.431949706;33026.178216570486;80184.98085265329;2459.8168233472;4262.4599424582;162943.4220503357;1464.209736969581;134590.62386774545;0.0;119637.80489521178;22080.93556441415
Italy;2008;478.126;8.027;2111.905;59561686.0;2129113251840.0;478131970.0;136883.601;187549.222;181736.195;11.492;379.0;663.3591929;196.353290037;545731.3409464959;33361.18877628704;84353.90308019843;2357.550243872;4528.21571505;157609.10368035553;1391.141703010933;128073.38904205563;0.0;112556.0647951053;21500.783910564605
Italy;2009;424.061;7.079;1971.705;59904016.0;2029023002624.0;424032030.0;130821.747;174923.555;169574.949;12.775;350.0;1042.169225;307.464514306;494505.5514103378;33035.29770007613;85108.32328779642;2078.7882639412;3813.0748589592;132602.71188397103;1245.153995339916;107546.09438778173;0.0;107377.26169003134;21698.845342441855
Italy;2010;435.71;7.242;2036.733;60164212.0;2080545964032.0;435672030.0;131727.701;179819.191;173677.121;13.023;372.873;1029.6285046;294.133088133;505566.2301892357;33368.904085595976;87596.4612304821;2156.2476474368;3603.8871263262;136665.72118195088;1207.023302722141;114533.46273370222;0.0;104800.0058887843;21634.51699223389
Italy;2011;423.894;7.022;1997.912;60367882.0;2110883364864.0;423897120.0;125611.847;173688.362;167942.217;12.881;444.48699999999997;858.766741;269.456951568;494993.4056503754;32443.565662476845;80589.66591765887;2171.6646619895;3431.8225891002;136040.44880777138;1159.998159712421;113229.426109681;0.0;104894.61825729215;21032.19548469148
Italy;2012;403.441;6.665;1943.877;60531522.0;2047959891968.0;403443520.0;121870.07;166908.125;161340.359;15.441;483.039;867.1888995;301.483430209;476694.763906118;32786.849384405024;80276.55916828684;2069.422148644;3106.0701239568;130227.41820571863;1104.214296672043;107335.51669996028;0.0;98620.79948720953;21167.91439126513
Italy;2013;369.475;6.092;1858.6;60653865.0;2010255327232.0;369460540.0;120699.527;160570.376;155390.152;16.741;513.198;681.2880835;247.730727127;442741.7196854094;32415.069082490096;79608.61590541064;2060.1102418824;3124.1346414012;112015.63167814475;1040.92885118039;95771.8111036295;92.386538293551;96818.29969586665;19794.731947110387
Italy;2014;349.4;5.76;1762.32;60664169.0;2010164101120.0;349388960.0;113957.89;151758.638;146769.878;17.082;542.416;637.5899323;206.325386749;423616.970023922;31865.881590770397;67964.38564167637;1948.5859641812;3082.4434725312;104204.36916589554;1015.510633558277;92049.43177515878;98.15834264807;101693.16488820282;19695.038549300152
Italy;2015;361.254;5.964;1814.766;60575314.0;2025809510400.0;361243700.0;117628.883;157629.547;152563.263;17.525;466.509;657.0684989;237.265701239;433533.5237931087;32085.85193452951;74290.01865594294;2103.4806578384;2973.9378975066;109721.15854209634;1011.79333489362;92095.29079255827;46.631132119682;99254.70147923428;19950.65936639096
Italy;2016;358.144;5.922;1821.932;60478103.0;2052012376064.0;358133150.0;116754.218;156490.332;150981.786;17.415;346.831;537.251813;199.94206494;429227.3004113373;32451.026548341648;74416.4608603052;2140.6494245544;3068.4376700436;108997.35631549763;978.155885302756;89618.01114465641;140.35375817626;97794.42467170303;19622.424132757187
Italy;2017;352.679;5.84;1843.121;60390317.0;2086237110272.0;352666240.0;121173.803;161815.269;156093.486;18.267;353.141;193.880093;0.0;426124.3807756004;32379.76638524883;74305.22616433338;2353.911472566;2775.3076079574;109801.41973579611;933.692791083056;90233.52697718139;0.0;93733.59451946543;19607.935121969258
Italy;2018;349.062;5.791;1853.64;60277496.0;2105551749120.0;349048350.0;119828.284;159710.888;153154.765;17.796;370.102;0.0;0.0;421873.3216283889;33165.548063452334;74681.91896472524;2652.1262032844;2023.2348727686;101814.17549886956;897.442297658551;90236.10774447653;0.0;96806.53480143522;19596.23318171686
Italy;2019;339.634;5.648;1819.556;60130136.0;2115725819904.0;339637950.0;118662.685;158086.438;151464.153;18.181;0.0;0.0;0.0;413491.5838584524;32919.82494893476;72098.08675799314;2734.5581761524;1937.2766039856;96914.98320204849;870.209826332475;89118.14815019442;0.0;97546.94467916133;19351.551513649298
